userId,movieId,rating,timestamp,title
15,372,3.0,1465793100,Unknown
15,373,3.5,1054449871,Unknown
15,377,4.0,1033344267,A Nightmare on Elm Street
15,380,4.0,997939179,Rain Man
15,382,3.5,1166586661,Unknown
15,429,1.0,1465955324,"The Good, the Bad and the Ugly"
15,431,4.0,1132469126,Cube
15,434,3.0,1093028320,Tough Enough
15,435,1.0,1093070102,The Day After Tomorrow
15,440,2.5,1058250627,Aliens vs Predator: Requiem
15,441,4.0,997938322,Human Nature
15,442,1.0,1193435522,Popular Music
15,454,3.0,1093028323,Romeo + Juliet
15,457,5.0,997938567,Sissi
15,466,2.5,1134521456,Klute
15,471,3.0,1166586067,Bandyta
15,474,3.0,1093028384,Unknown
15,480,3.0,997939193,Monsoon Wedding
15,481,3.0,1166586748,7 Virgins
15,483,1.0,997938905,Wild at Heart
15,485,0.5,1093070332,Unknown
15,494,4.0,1093028414,Shaft in Africa
15,500,3.0,1035258747,Reservoir Dogs
15,508,1.5,1093028394,Love Actually
15,509,2.0,1093028389,Notting Hill
15,520,3.5,1443384915,Unknown
15,524,2.5,1166586387,Casino
15,527,4.0,997937239,Once Were Warriors
15,535,3.0,1033345148,Flashdance
15,539,2.0,1093028325,Psycho
15,540,1.5,1240203835,D.E.B.S.
15,541,5.0,997938438,The Man with the Golden Arm
15,543,3.0,1093070381,Blackmail
15,549,5.0,997938676,Basquiat
15,551,2.0,997939055,The Poseidon Adventure
15,555,4.0,1033344257,Unknown
15,556,3.5,1361078504,Unknown
15,562,3.0,1166586512,Die Hard
15,574,3.0,1141391972,The Man Who Knew Too Much
15,586,2.0,1093028377,Wag the Dog
15,587,1.0,1093028322,Big Fish
15,588,0.5,1093028161,Silent Hill
15,589,4.0,997938451,Unknown
15,590,3.0,1093028142,The Hours
15,592,4.0,997939162,The Conversation
15,593,5.0,997938500,Solaris
15,594,2.5,1245021392,The Terminal
15,597,2.5,1093028267,Titanic
15,608,5.0,997938500,Men in Black II
15,610,3.0,1052896916,Unknown
15,628,2.5,1093070326,Interview with the Vampire
15,647,1.5,1134521628,Final Fantasy VII: Advent Children
15,648,4.0,1093028231,Beauty and the Beast
15,663,2.0,1035258608,Saw IV
15,665,3.0,997939348,Ben-Hur
15,674,3.0,1052896916,Harry Potter and the Goblet of Fire
15,680,2.0,1052896867,Pulp Fiction
15,708,3.0,1093028406,The Living Daylights
15,720,3.0,1033345122,Unknown
15,724,2.0,1166586237,Unknown
15,733,3.5,1093028260,Unknown
15,736,1.0,1093028237,Unknown
15,745,3.0,997938288,The Sixth Sense
15,748,2.5,1166586565,Unknown
15,750,4.0,997938438,Murder She Said
15,762,2.0,1093070454,Monty Python and the Holy Grail
15,778,4.0,1054450167,Monsieur  Hulot's Holiday
15,780,2.5,1093028151,The Passion of Joan of Arc
15,784,2.5,1093070207,Kolya
15,785,3.0,1033344834,Unknown
15,786,0.5,1093028395,Almost Famous
15,788,1.5,1134521382,Mrs. Doubtfire
15,799,3.0,1136904835,Annaluise & Anton
15,800,5.0,997938391,Los Olvidados
15,802,1.0,1128274713,Lolita
15,803,4.5,1054450008,Night and Fog
15,804,3.5,1134522085,Roman Holiday
15,832,1.0,1166586002,M
15,836,2.0,1166586995,Barren Lives
15,851,4.0,1035258747,Brief Encounter
15,858,5.0,997938703,Sleepless in Seattle
15,866,4.0,997938567,Finding Neverland
15,899,5.0,1058250570,Broken Blossoms
15,903,5.0,997938346,Cool Hand Luke
15,904,5.0,997938346,Unknown
15,908,5.0,997938500,Unknown
15,909,4.0,997939604,Meet Me in St. Louis
15,910,2.5,1122576681,The Big Sleep
15,911,4.0,1058250459,The Bank Dick
15,912,5.0,997938140,The Thomas Crown Affair
15,913,4.0,1416119525,The Thomas Crown Affair
15,914,1.5,1058250501,The Great Dictator
15,916,1.0,1128274460,Bullitt
15,919,3.0,997938737,Blood: The Last Vampire
15,920,3.5,1093070090,Cars
15,922,1.0,1040205624,Dead Man
15,923,5.0,997938727,Dawn of the Dead
15,924,5.0,997938358,Dawn of the Dead
15,926,3.0,1044219825,Galaxy Quest
15,931,1.0,1058250466,Don't Look Now
15,953,3.0,997938800,Madagascar
15,994,4.0,997939453,Straw Dogs
15,1020,2.0,1166586619,Unknown
15,1035,2.0,1034544304,Unknown
15,1036,4.0,997938528,Unknown
15,1041,5.0,997938905,Unknown
15,1047,2.5,1348976598,Unknown
15,1059,1.5,1166586136,The Hidden Fortress
15,1060,4.0,1054450184,Unknown
15,1073,3.0,997938603,Arlington Road
15,1079,4.0,997937239,Unknown
15,1084,3.0,997938787,Unknown
15,1088,2.0,1122576683,Whale Rider
15,1089,4.0,997938528,Point Break
15,1092,2.5,1193436089,The Third Man
15,1093,2.0,1166586415,Elevator to the Gallows
15,1094,4.0,1033345199,Unknown
15,1095,4.0,1040205624,Unknown
15,1097,4.0,997938466,Unknown
15,1100,2.5,1458506296,Unknown
15,1101,3.0,1093070163,Unknown
15,1120,1.0,1055439464,Unknown
15,1127,4.0,997939162,Princesses
15,1131,2.5,1345397949,Unknown
15,1136,2.5,1128274586,Unknown
15,1147,3.5,1386368101,Unknown
15,1148,3.0,997938288,Unknown
15,1171,4.0,1054449673,Unknown
15,1173,3.0,1193435335,Unknown
15,1176,4.0,997938862,Unknown
15,1178,3.0,997938771,Unknown
15,1179,4.0,1033344257,Unknown
15,1183,2.0,1443384910,Unknown
15,1186,4.5,1166586456,Unknown
15,1189,3.5,1361078481,Unknown
15,1193,5.0,997938760,Unknown
15,1196,5.0,997938438,Unknown
15,1197,1.0,1040205753,Unknown
15,1198,4.0,997939111,Unknown
15,1199,1.0,1093070386,Unknown
15,1200,4.0,997938528,Unknown
15,1201,3.5,1345398232,Unknown
15,1203,4.0,997938784,Unknown
15,1204,2.0,997939111,Unknown
15,1206,5.0,997938438,Unknown
15,1207,3.0,1044347743,Unknown
15,1208,5.0,997938822,Unknown
15,1209,4.5,1345398245,Unknown
15,1210,5.0,997938466,Unknown
15,1211,1.5,1058250487,Unknown
15,1212,3.0,1166586696,Unknown
15,1213,3.0,997938749,The Talented Mr. Ripley
15,1214,4.0,997938203,Unknown
15,1215,1.5,1054271469,Unknown
15,1217,2.0,1055439440,Unknown
15,1218,4.0,997939207,Unknown
15,1219,3.0,997938203,Unknown
15,1220,1.0,1093070109,Unknown
15,1221,5.0,997938712,Unknown
15,1222,4.0,997939614,Unknown
15,1223,4.0,997938288,Unknown
15,1225,4.0,1034544304,Unknown
15,1228,4.0,997938800,Unknown
15,1230,3.0,1044347881,Unknown
15,1231,4.0,1054450216,Unknown
15,1233,3.0,997938727,Unknown
15,1234,4.0,1054450238,Unknown
15,1235,3.5,1166586368,Unknown
15,1240,3.0,997938451,Unknown
15,1243,2.0,1033345172,Unknown
15,1244,5.0,997938151,Eight Miles High
15,1246,1.0,1093070174,Rocky Balboa
15,1247,5.0,997938171,The Good Shepherd
15,1248,3.0,997938509,Hannibal Rising
15,1249,3.0,997938500,Hollywoodland
15,1250,4.0,997938760,Ghost Rider
15,1251,3.0,997938749,Letters from Iwo Jima
15,1252,5.0,997938346,Lonely Hearts
15,1254,3.5,1345398347,"Don't Worry, I'm Fine"
15,1258,4.0,997938219,Unknown
15,1259,3.0,997938917,Notes on a Scandal
15,1260,3.0,997938981,Lotte from Gadgetville
15,1262,1.5,1134521651,Stranger Than Fiction
15,1263,4.0,1120208625,Unknown
15,1264,3.0,997938162,Unknown
15,1265,4.0,997938171,Bridge to Terabithia
15,1266,4.0,997939360,Street Kings
15,1267,5.0,997938500,Meet the Robinsons
15,1270,5.0,997938451,Unknown
15,1272,3.5,1054450246,Sunshine
15,1276,2.5,1054450208,Unknown
15,1280,3.0,997938941,3-Iron
15,1281,1.0,1063565335,Bean
15,1283,3.0,1416120074,"Torrente, the Dumb Arm of the Law"
15,1284,3.0,1345397986,Torrente 2: Mission in Marbella
15,1287,2.0,1033345087,Unknown
15,1288,4.0,1163876491,Unknown
15,1289,4.0,1465793922,Unknown
15,1290,3.0,1035258608,Unknown
15,1291,4.0,997939144,Unknown
15,1293,4.0,997938894,Unknown
15,1297,4.0,1166587005,Unknown
15,1302,3.0,1093070459,Unknown
15,1303,2.0,1054450251,Unknown
15,1304,3.0,1040205753,Unknown
15,1307,5.0,997938162,Unknown
15,1320,3.0,1134521497,Unknown
15,1333,2.0,997938219,Unknown
15,1334,2.0,1052896916,Unknown
15,1339,2.0,1134521654,Unknown
15,1342,2.0,1033345050,Unknown
15,1356,2.0,1052896819,Unknown
15,1358,1.0,997938500,A Brief History of Time
15,1361,3.5,1361078494,The Return of the King
15,1370,3.0,1093070198,Rambo III
15,1377,3.0,1093070479,Houseboat
15,1380,2.5,1166586012,Gleaming the Cube
15,1385,3.0,1458506268,Unknown
15,1387,4.0,1040205754,Superstar: The Karen Carpenter Story
15,1391,0.5,1093070145,Y Tu Mamá También
15,1393,3.5,1058250612,The Cave of the Yellow Dog
15,1394,4.0,997939021,Nostalgia
15,1396,4.0,1055439459,Mirror
15,1405,3.0,1052897043,Greed
15,1407,5.0,997938219,La Vie en Rose
15,1449,4.0,997939358,Unknown
15,1464,4.0,997938391,Unknown
15,1466,4.0,997939439,Unknown
15,1476,3.0,1134522057,Unknown
15,1479,1.5,1338699256,"Clean, Shaven"
15,1483,3.0,1193435343,Begotten
15,1484,3.0,997938358,The Deathmaker
15,1485,3.0,1093070397,Get Carter
15,1500,3.0,1093070210,Unknown
15,1502,1.5,1425876701,Unknown
15,1503,1.0,1035258747,Unknown
15,1513,2.0,1033344937,Unknown
15,1517,3.0,997939453,Unknown
15,1527,1.0,1052896819,Unknown
15,1529,3.0,997939393,Unknown
15,1544,1.0,1093070319,Imagine Me & You
15,1546,4.0,997938322,Thumbsucker
15,1552,1.5,1134521507,Parenthood
15,1556,2.5,1166587010,Funeral Parade of Roses
15,1562,1.5,1166586212,28 Weeks Later
15,1569,3.5,1134521624,Unknown
15,1573,4.0,997938476,Die Hard 2
15,1580,4.0,997939179,Rope
15,1584,4.0,1052896685,School of Rock
15,1589,2.0,1093028013,The Boys from County Clare
15,1597,2.0,1134521585,Meet the Parents
15,1608,1.0,1093070221,When Saturday Comes
15,1610,3.0,1040205754,Fever Pitch
15,1615,3.0,997939193,Erkan & Stefan 2
15,1616,3.0,1166587214,Erkan & Stefan 3
15,1617,5.0,997938346,Unknown
15,1625,4.0,997938391,Unknown
15,1635,4.0,1033345134,The Island
15,1639,4.0,1054449877,Speed 2: Cruise Control
15,1644,1.5,1166586517,The Vanishing
15,1645,3.0,997938413,A Time to Kill
15,1649,2.0,997938647,Bill & Ted's Bogus Journey
15,1653,3.0,1052896685,The Motorcycle Diaries
15,1663,3.0,1058250115,Unknown
15,1673,3.0,1033345299,Comanche Station
15,1676,4.0,1052896916,Will Penny
15,1680,3.0,1166586583,King Kong vs. Godzilla
15,1682,2.0,997939424,Mothra vs. Godzilla
15,1689,4.5,1465880892,Little Buddha
15,1690,1.0,1134521603,Hostel
15,1694,3.0,997938879,Re-Animator
15,1704,4.0,1033345148,Unknown
15,1717,4.0,1166586533,All the King's Men
15,1719,4.0,997938931,The Soft Skin
15,1721,1.5,1093028339,All the Way Boys
15,1722,3.5,1134521534,Captain Corelli's Mandolin
15,1729,1.0,1033344286,The Forbidden Kingdom
15,1732,3.5,1054449676,The Prisoner of Zenda
15,1735,0.5,1166981862,The Mummy: Tomb of the Dragon Emperor
15,1747,3.5,1134521589,Unknown
15,1748,4.0,997938451,Unknown
15,1752,3.5,1469330699,Unknown
15,1753,1.0,1349622617,Unknown
15,1754,3.5,1460076717,Unknown
15,1777,2.0,1134521514,Fahrenheit 9/11
15,1779,1.0,1166586707,Roger & Me
15,1784,3.0,1033345287,Unknown
15,1792,3.0,1458506454,Stuck on You
15,1805,3.0,997938391,Unknown
15,1807,1.5,1093028022,Elephant
15,1810,2.5,1166587162,Viva Zapata!
15,1816,2.5,1465881179,A Chorus Line
15,1827,4.0,997938676,Unknown
15,1831,2.0,1166586439,The Next Best Thing
15,1834,3.5,1058250734,"Murder, My Sweet"
15,1836,2.0,1469330727,In My Skin
15,1845,4.0,1052897012,2 Days in Paris
15,1859,5.0,997938834,Ninotchka
15,1860,4.0,997939439,Unknown
15,1862,2.0,1469330647,Unknown
15,1876,2.0,1134521539,Unknown
15,1882,1.5,1166586478,The Men
15,1883,4.0,1052897043,Malcolm X
15,1889,3.0,1054449827,Unknown
15,1895,2.5,1469330584,Star Wars: Episode III - Revenge of the Sith
15,1897,1.5,1054450597,Unknown
15,1904,3.5,1075142949,Memoirs of a Geisha
15,1909,2.0,1052896819,Don Juan DeMarco
15,1912,5.0,1033345241,Reclaim Your Brain
15,1914,3.5,1054449899,FC Venus
15,1917,2.0,1052896916,Who Killed Bambi?
15,1921,4.0,1052896819,Sweet November
15,1923,4.5,1054449908,Twin Peaks: Fire Walk with Me
15,1945,4.0,997938954,Nell
15,1950,3.0,1058249502,Lucky You
15,1952,3.0,997938810,Unknown
15,1953,3.0,997938528,Unknown
15,1954,3.0,1040205792,The Butterfly Effect
15,1955,4.5,1338698424,The Elephant Man
15,1956,4.0,1166587036,Gerry
15,1961,3.5,1093028404,My Name Is Bruce
15,1962,3.0,1033345068,Unknown
15,1964,3.0,997938372,A Friend of Mine
15,1968,4.0,1052897128,Fools Rush In
15,1994,2.5,1166586228,The Most Dangerous Game
15,1997,5.0,997938255,Two Brothers
15,2000,3.0,1052896975,Aguirre: The Wrath of God
15,2003,3.0,1034544351,Anatomy of Hell
15,2005,4.0,997938630,Sister Act
15,2006,4.0,1035258747,"Bell, Book and Candle"
15,2010,3.0,1052896685,The Mourning Forest
15,2011,3.0,1044219825,Persepolis
15,2012,1.0,1046209705,Silent Light
15,2018,2.0,1044347881,The Wedding Planner
15,2019,4.5,1134521638,Hard Target
15,2020,2.5,1379040745,The Bachelor
15,2025,2.0,1465881239,Unknown
15,2028,3.0,997938784,Say Anything...
15,2041,2.0,1033344732,Unknown
15,2054,2.0,997938630,Mr. Holland's Opus
15,2058,2.5,1166586203,Addicted to Love
15,2060,2.0,1052896975,Unknown
15,2064,4.5,1338698431,While You Were Sleeping
15,2076,3.0,997938413,Unknown
15,2100,2.0,997938603,The Last Castle
15,2105,4.0,1052896867,American Pie
15,2108,4.5,1058250482,The Breakfast Club
15,2115,4.0,1193435562,Light of Day
15,2124,2.0,1033345050,Color of Night
15,2126,1.0,1166587068,Unknown
15,2133,3.5,1166587080,The Perfect Storm
15,2134,3.5,1122576686,The Time Machine
15,2140,3.0,1052896819,Kiss of the Dragon
15,2145,2.0,1034544351,Unknown
15,2150,3.0,997937311,Unknown
15,2160,3.0,1166586521,Voyage to the Bottom of the Sea
15,2161,3.0,997938630,Fantastic Voyage
15,2167,3.0,997939162,Unknown
15,2174,4.0,997938603,Unknown
15,2186,3.0,997938528,Within the Woods
15,2194,4.0,1040205754,Unknown
15,2231,3.0,1052897043,Unknown
15,2232,4.0,997938466,The Legend of Paul and Paula
15,2243,4.5,1128274472,Unknown
15,2248,3.5,1054449665,Unknown
15,2268,1.0,1093070270,The Golden Compass
15,2269,2.5,1465881227,Day Watch
15,2273,2.5,1166586189,Unknown
15,2278,2.5,1134521675,Unknown
15,2282,0.5,1469330645,À nos amours
15,2288,3.0,1052896740,Closer
15,2289,4.0,997938322,Cold Mountain
15,2291,3.0,997939439,Jacob's Ladder
15,2294,2.0,1052897012,Jay and Silent Bob Strike Back
15,2302,3.5,1093070399,Avalon
15,2303,3.0,997938931,Unknown
15,2311,2.0,1052896916,Unknown
15,2313,3.5,1345397769,Prime
15,2318,4.5,1054449678,Unknown
15,2321,3.5,1122576690,Married to the Mob
15,2324,2.0,997939328,Local Color
15,2329,1.0,1054450149,Unknown
15,2333,3.0,1033344795,Buddenbrooks
15,2334,3.0,1469330601,Taxi 3
15,2336,2.0,1033344772,Unknown
15,2340,2.0,1134522028,Unknown
15,2351,1.0,1044347881,Unknown
15,2353,0.5,1134521484,Unknown
15,2355,2.0,997939055,Reign Over Me
15,2357,3.0,997938834,10 Items or Less
15,2360,2.0,997937311,Saving Grace
15,2366,3.0,1040205792,Unknown
15,2369,1.0,1033344752,Unknown
15,2371,3.5,1166586655,Teheran '43
15,2378,3.0,997937311,Unknown
15,2387,3.5,1465880711,Unknown
15,2391,3.0,997938567,Unknown
15,2395,5.0,997939404,Asterix at the Olympic Games
15,2396,2.0,997938162,Unknown
15,2405,3.0,1052897012,Unknown
15,2406,3.5,1458506447,Unknown
15,2407,3.0,1052896819,Unknown
15,2413,4.5,1425875796,Unknown
15,2424,1.5,1134521618,Unknown
15,2427,3.0,1040205754,Unknown
15,2428,1.0,1033344782,The Greatest Story Ever Told
15,2439,2.0,997939328,Unknown
15,2447,2.5,1122576697,The Nativity Story
15,2455,3.5,1166586146,Confidentially Yours
15,2467,1.0,997938413,Unknown
15,2478,4.0,1122576699,Unknown
15,2490,1.0,1033344906,Unknown
15,2501,3.0,997938760,The Bourne Identity
15,2502,5.0,1033344897,The Bourne Supremacy
15,2505,0.5,1122576701,Unknown
15,2528,2.0,1347937598,Madame Bovary
15,2539,2.5,1465880194,Spanglish
15,2541,1.0,1033344732,Unknown
15,2542,1.0,997939415,Unknown
15,2560,3.0,1033344917,Unknown
15,2568,0.5,1469330735,Unknown
15,2571,5.0,997938438,Unknown
15,2572,5.0,1033344641,Unknown
15,2574,1.0,1033344897,The Lovers
15,2575,3.0,1033344772,The Tailor of Panama
15,2579,2.5,1054449822,Unknown
15,2580,3.0,997939393,Unknown
15,2581,1.0,1033344897,Unknown
15,2585,1.0,1033344865,Unknown
15,2594,4.0,997938466,Monsieur Batignole
15,2598,1.5,1166587193,Unknown
15,2599,3.0,997939021,Unknown
15,2600,3.0,1033344995,Unknown
15,2605,1.0,1033344772,Short Circuit
15,2617,1.0,1093070339,The Great Outdoors
15,2624,3.0,997939255,Unknown
15,2628,2.5,1093028374,Unknown
15,2640,4.0,997939179,Heathers
15,2648,3.0,997938219,Aces Go Places V: The Terracotta Hit
15,2657,2.0,1052896819,Pleasantville
15,2671,4.0,997939653,Ringu
15,2678,1.0,1033344752,Unknown
15,2683,1.0,1033344657,Unknown
15,2686,3.0,997938372,Unknown
15,2692,3.0,997938151,The Red Elvis
15,2699,3.0,1033345068,Titanic
15,2700,3.0,1033344958,Unknown
15,2701,1.0,1245361903,Abraham
15,2702,1.5,1122576707,Unknown
15,2706,3.0,1033344657,Unknown
15,2707,3.0,1033344663,Unknown
15,2709,1.0,1033344878,Unknown
15,2710,1.0,1033344702,Unknown
15,2712,4.0,997939623,Unknown
15,2713,1.0,1033344834,Unknown
15,2716,4.0,997938219,Unknown
15,2717,3.5,1465793437,Unknown
15,2718,1.5,1469330590,Unknown
15,2722,2.0,1033344732,The Other Side of the Bed
15,2723,1.0,1033344897,Unknown
15,2726,2.5,1054450195,Unknown
15,2729,3.0,997939653,Unknown
15,2759,1.0,1033344752,"The Adventures of Priscilla, Queen of the Desert"
15,2761,2.0,997939037,Secret Agent
15,2762,1.0,997938500,Young and Innocent
15,2763,1.0,1033344970,Unknown
15,2769,2.0,997937762,An American in Paris
15,2770,4.0,1033344702,American Pie 2
15,2791,4.0,997939008,The Chronicles of Riddick: Dark Fury
15,2795,3.5,1065197456,Unknown
15,2797,4.0,997938603,Unknown
15,2803,1.5,1166587203,Unknown
15,2819,3.0,997938567,Unknown
15,2840,1.0,1033344958,Unknown
15,2841,2.0,1033344958,A Very Long Engagement
15,2858,4.0,997938310,Unknown
15,2871,4.0,997939144,Unknown
15,2881,1.0,1033344752,Unknown
15,2890,4.0,1054450160,"André Hazes, Zij Gelooft in Mij"
15,2905,4.0,1040205754,Unknown
15,2908,1.0,997938879,Unknown
15,2912,4.0,1040205754,The Butcher
15,2915,1.5,1345397822,Unknown
15,2916,4.0,997938466,Unknown
15,2918,4.0,1054449710,Unknown
15,2925,4.0,1166585692,The First Wives Club
15,2947,5.0,1040205655,Unknown
15,2949,4.0,1040205655,Unknown
15,2952,1.0,1054449851,Unknown
15,2959,5.0,997938894,License to Wed
15,2973,4.0,997939623,Aelita: Queen of Mars
15,2976,2.0,1469330578,Hairspray
15,2983,4.0,997938576,Unknown
15,2985,3.0,1052896740,Unknown
15,2987,4.0,997939144,Unknown
15,2990,3.5,1345398317,Pacific Heights
15,2993,4.0,1345381197,One on Top of the Other
15,2997,5.0,997938310,Unknown
15,3000,4.0,997939086,Unknown
15,3004,1.0,1033344685,Twelve Plus One
15,3005,1.0,1033344702,Unknown
15,3006,5.0,997938800,Unknown
15,3007,2.5,1361078485,Woman in the Moon
15,3008,2.0,1033344865,Unknown
15,3010,4.0,997938727,The Cardinal
15,3019,3.0,997938954,Dr. Jekyll and Mr. Hyde
15,3020,3.0,1166586681,Unknown
15,3030,4.0,997939021,End of the World
15,3033,4.0,1052896867,Gods and Monsters
15,3039,4.0,1033344267,Unknown
15,3044,3.0,1058250603,Unknown
15,3052,3.0,997939653,Don't Make Waves
15,3060,4.0,1052896975,The Big Parade
15,3077,3.0,1033345241,Son of Frankenstein
15,3081,1.0,1033344958,The Goddess
15,3082,3.0,1166586269,Modern Times
15,3083,5.0,997938310,Mr. Smith Goes to Washington
15,3089,3.0,997938895,Red River
15,3101,4.0,997937311,I Love You to Death
15,3104,4.0,1040205792,Frankenstein Created Woman
15,3107,3.0,1316395917,Destroy All Monsters
15,3108,4.0,997939453,Unknown
15,3113,2.0,1166587025,Unknown
15,3114,1.0,1033344983,The Searchers
15,3128,4.0,997938931,Unknown
15,3129,3.5,1054449917,Unknown
15,3134,1.0,1044347881,Baise-moi
15,3146,1.5,1460076724,The War of the Gargantuas
15,3147,1.0,997939415,Unknown
15,3148,1.0,1134521933,Unknown
15,3150,3.0,1245361773,Unknown
15,3152,3.0,997938931,Unknown
15,3157,1.0,1033344970,Unknown
15,3160,3.0,997938941,Frankenstein Conquers the World
15,3168,2.5,1338698402,Three-Step Dance
15,3173,2.5,1122576723,Bangkok Dangerous
15,3174,1.0,1033344865,Unknown
15,3175,4.0,997939162,Barry Lyndon
15,3176,2.0,997938413,Battle Royale
15,3181,1.0,997939393,Unknown
15,3182,2.0,997937726,Unknown
15,3185,2.0,1033344958,Unknown
15,3210,5.0,1054449670,The Projected Man
15,3219,2.0,1033344897,Unknown
15,3225,1.0,997938046,Unknown
15,3246,4.0,1033345148,Unknown
15,3250,2.0,1034544351,Unknown
15,3253,3.0,997939639,Unknown
15,3255,2.0,1134521644,Unknown
15,3256,2.0,1361831567,Unknown
15,3261,4.0,1058250521,Unknown
15,3262,1.0,997938391,Unknown
15,3265,4.0,1345397753,Unknown
15,3266,5.0,1034544304,Unknown
15,3267,3.0,1063565307,Unknown
15,3272,2.0,1033345227,Unknown
15,3273,1.0,997937890,Unknown
15,3275,0.5,1347936677,Unknown
15,3285,2.0,1416119608,Unknown
15,3286,3.0,997937999,Unknown
15,3298,4.0,1033344702,Unknown
15,3300,5.0,997937876,Unknown
15,3301,4.0,1044348420,Unknown
15,3307,3.0,1082220247,Unknown
15,3316,1.5,1416119948,Unknown
15,3317,5.0,997937786,Unknown
15,3318,3.0,997937986,Unknown
15,3320,5.0,1040205943,Unknown
15,3328,4.0,997937748,Unknown
15,3358,2.5,1096005300,Unknown
15,3361,3.0,1054449689,Unknown
15,3362,3.5,1120209453,Unknown
15,3386,3.0,997938391,Unknown
15,3390,1.0,997937239,Unknown
15,3408,2.0,1033344772,Unknown
15,3409,4.0,997937902,Unknown
15,3418,1.0,1040205754,Death Watch
15,3421,1.5,1063565279,Unknown
15,3429,3.0,997938310,Unknown
15,3435,2.5,1054450188,Unknown
15,3448,2.5,1193436085,Unknown
15,3461,3.0,997939144,Unknown
15,3462,1.5,1063565329,Unknown
15,3471,4.0,1034544304,Unknown
15,3476,4.5,1465881233,That Most Important Thing: Love
15,3477,3.0,1093028035,Unknown
15,3481,5.0,997937748,Unknown
15,3484,0.5,1465880417,The Mask of Fu Manchu
15,3489,2.0,1166586405,88 Minutes
15,3499,3.0,997938242,Unknown
15,3504,4.0,997938810,Unknown
15,3505,4.0,1134521930,Unknown
15,3510,2.0,1033344795,Unknown
15,3512,3.0,997937926,Under Siege 2: Dark Territory
15,3527,3.0,1052896819,Don't Come Knocking
15,3534,1.0,997937935,Unknown
15,3535,1.0,997937822,Unknown
15,3536,4.0,997937808,U-571
15,3538,1.5,1096005190,Unknown
15,3543,2.0,1033344752,Bagdad Cafe
15,3552,2.0,1465880183,Unknown
15,3555,1.0,1166586553,Unknown
15,3556,3.0,997937786,Mad Dog Coll
15,3566,3.0,997937902,Unknown
15,3569,4.0,997937682,Unknown
15,3571,4.0,997937848,Unknown
15,3577,3.5,1465954636,The Tunnel
15,3578,2.0,1033344795,The Tunnel
15,3598,3.0,997937762,Lost Horizon
15,3617,4.0,997937822,Unknown
15,3618,2.0,997937876,Unknown
15,3623,1.0,1033344878,Unknown
15,3624,2.0,1122576735,Unknown
15,3626,3.0,997937961,Unknown
15,3633,4.0,1345381200,Unknown
15,3634,2.0,1044347881,Unknown
15,3635,3.5,1345397811,Girl with a Pearl Earring
15,3638,3.5,1345398289,No Reservations
15,3639,2.0,1345397721,Unknown
15,3671,2.0,1166586157,Unknown
