userId,movieId,rating,timestamp,title
3,593,3.0,1298921840,Solaris
3,595,2.0,1298923260,To Kill a Mockingbird
3,736,3.5,1298932787,Unknown
3,778,4.0,1298863157,Monsieur  Hulot's Holiday
3,866,3.0,1298861687,Finding Neverland
3,1197,5.0,1298932770,Unknown
3,1210,3.0,1298921795,Unknown
3,1235,4.0,1298861628,Unknown
3,1271,3.0,1298861605,300
3,1378,4.0,1298861658,Shortbus
3,1580,3.5,1298922089,Rope
3,1721,4.5,1298923236,All the Way Boys
3,1884,4.0,1298863143,The Ewok Adventure
3,2028,4.0,1298921862,Say Anything...
3,2318,4.0,1298861753,Unknown
3,2513,3.0,1298861789,Unknown
3,2694,3.0,1298862710,Tuya's Marriage
3,2702,3.5,1298861796,Unknown
3,2716,3.0,1298924017,Unknown
3,2762,3.5,1298922057,Young and Innocent
3,2841,4.0,1298861733,A Very Long Engagement
3,2858,4.0,1298921825,Unknown
3,2959,5.0,1298862874,License to Wed
3,3243,3.0,1298861968,Unknown
3,3510,4.0,1298861633,Unknown
3,3949,5.0,1298863174,Unknown
3,5349,3.0,1298923266,Unknown
3,5669,3.5,1298862672,Unknown
3,6377,3.0,1298922080,Unknown
3,7153,2.5,1298921787,Unknown
3,7361,3.0,1298922065,Unknown
3,8622,3.5,1298861650,Unknown
3,8636,3.0,1298932766,Unknown
3,27369,3.5,1298862555,Unknown
3,44191,3.5,1298932740,Loose Screws
3,48783,4.5,1298862361,Unknown
3,50068,4.5,1298862467,Unknown
3,58559,3.0,1298922071,Confession of a Child of the Century
3,84236,4.0,1298922130,Unknown
4,10,4.0,949810645,Unknown
4,34,5.0,949919556,Unknown
4,112,5.0,949810582,Italian for Beginners
4,141,5.0,949919681,Donnie Darko
4,153,4.0,949811346,Lost in Translation
4,173,3.0,949811346,"20,000 Leagues Under the Sea"
4,185,3.0,949920047,A Clockwork Orange
4,260,5.0,949779042,The 39 Steps
4,289,4.0,949778802,Casablanca
4,296,5.0,949895708,Terminator 3: Rise of the Machines
4,329,3.0,949810618,Jurassic Park
4,349,5.0,949810582,Cockles and Muscles
4,356,5.0,949919763,Unknown
4,357,5.0,949919681,Unknown
4,364,5.0,949949538,Batman Returns
4,367,4.0,949895887,Unknown
4,380,3.0,949810534,Rain Man
4,410,3.0,949919883,Summer in Berlin
4,431,3.0,949895772,Cube
4,434,4.0,949810688,Tough Enough
4,435,1.0,949920135,The Day After Tomorrow
4,440,4.0,949919802,Aliens vs Predator: Requiem
4,442,4.0,949920028,Popular Music
4,464,4.0,949811315,As It Is in Heaven
4,480,5.0,949810582,Monsoon Wedding
4,541,5.0,949779091,The Man with the Golden Arm
4,588,5.0,949949486,Silent Hill
4,589,5.0,949919938,Unknown
4,590,3.0,949810534,The Hours
4,594,5.0,949949538,The Terminal
4,596,5.0,949949638,The Grapes of Wrath
4,610,4.0,949982238,Unknown
4,616,5.0,949949444,The Last Samurai
4,858,5.0,949779022,Sleepless in Seattle
4,903,5.0,949919189,Cool Hand Luke
4,910,4.0,949919306,The Big Sleep
4,913,5.0,949919247,The Thomas Crown Affair
4,919,5.0,949949396,Blood: The Last Vampire
4,1011,4.0,949919454,Unknown
4,1016,4.0,949919322,Unknown
4,1022,5.0,949949638,Unknown
4,1028,5.0,949949638,Unknown
4,1030,5.0,949896377,Unknown
4,1031,5.0,949896377,Unknown
4,1032,5.0,949949538,Unknown
4,1033,5.0,949949638,Unknown
4,1036,5.0,949896244,Unknown
4,1073,5.0,949919372,Arlington Road
4,1079,5.0,949811523,Unknown
4,1089,5.0,949895732,Point Break
4,1097,5.0,949778771,Unknown
4,1125,5.0,949919399,Dreamgirls
4,1127,5.0,949896275,Princesses
4,1136,5.0,949919372,Unknown
4,1194,5.0,949919419,Unknown
4,1196,5.0,949779173,Unknown
4,1197,5.0,949811490,Unknown
4,1198,5.0,949779173,Unknown
4,1200,5.0,949896244,Unknown
4,1206,5.0,949896159,Unknown
4,1208,5.0,949779173,Unknown
4,1210,5.0,949778714,Unknown
4,1213,5.0,949895708,The Talented Mr. Ripley
4,1214,5.0,949810261,Unknown
4,1219,5.0,949779173,Unknown
4,1220,5.0,949811523,Unknown
4,1222,5.0,949918693,Unknown
4,1225,5.0,949779173,Unknown
4,1230,5.0,949919372,Unknown
4,1240,5.0,949896244,Unknown
4,1243,5.0,949919519,Unknown
4,1257,5.0,949811602,Because I Said So
4,1258,5.0,949918743,Unknown
4,1259,4.0,949811559,Notes on a Scandal
4,1265,5.0,949919591,Bridge to Terabithia
4,1270,5.0,949811523,Unknown
4,1278,5.0,949919372,The Dreamers
4,1282,5.0,949949396,Dogtown and Z-Boys
4,1285,4.0,949811559,Torrente 3 The Protector
4,1288,5.0,949811490,Unknown
4,1291,5.0,949918743,Unknown
4,1298,4.0,949918927,Unknown
4,1307,4.0,949811602,Unknown
4,1332,4.0,949896275,Unknown
4,1334,5.0,949982274,Unknown
4,1344,5.0,949919247,Unknown
4,1356,4.0,949810582,Unknown
4,1371,4.0,949810302,Rocky III
4,1372,3.0,949920004,Blood Diamond
4,1374,4.0,949918787,Rocky IV
4,1376,3.0,949918904,Sweet Sixteen
4,1377,3.0,949810688,Houseboat
4,1380,5.0,949896377,Gleaming the Cube
4,1387,5.0,949810261,Superstar: The Karen Carpenter Story
4,1388,4.0,949810302,Unknown
4,1396,5.0,949895772,Mirror
4,1544,3.0,949811230,Imagine Me & You
4,1580,5.0,949919978,Rope
4,1663,4.0,949811559,Unknown
4,1674,5.0,949896244,Unknown
4,1805,1.0,949895864,Unknown
4,1858,5.0,949919738,Transformers
4,1917,4.0,949810688,Who Killed Bambi?
4,1918,2.0,949895956,Or (My Treasure)
4,1953,5.0,949810261,Unknown
4,1954,5.0,949810261,The Butterfly Effect
4,1961,5.0,949918743,My Name Is Bruce
4,1967,3.0,949949538,Ask the Dust
4,1968,5.0,949811559,Fools Rush In
4,1994,5.0,949896309,The Most Dangerous Game
4,2000,5.0,949811602,Aguirre: The Wrath of God
4,2002,3.0,949895907,The Last Mistress
4,2003,2.0,949918970,Anatomy of Hell
4,2005,5.0,949896070,Sister Act
4,2014,4.0,949919454,The Edge of Heaven
4,2018,5.0,949778771,The Wedding Planner
4,2020,4.0,949811738,The Bachelor
4,2021,4.0,949896114,Jack & Sarah
4,2033,4.0,949982239,Infinity
4,2034,4.0,949896183,Training Day
4,2046,5.0,949810618,The Gift
4,2054,3.0,949896114,Mr. Holland's Opus
4,2064,5.0,949918648,While You Were Sleeping
4,2078,5.0,949949444,The Pawnshop
4,2080,5.0,949919306,X-Men Origins: Wolverine
4,2081,4.0,949982239,Unknown
4,2085,5.0,949949444,Romeo Must Die
4,2086,5.0,949896114,Nick of Time
4,2087,5.0,949949638,The Getaway
4,2091,5.0,949896183,The Badge
4,2094,4.0,949920028,Roustabout
4,2096,5.0,949949538,Unknown
4,2100,5.0,949896114,The Last Castle
4,2102,5.0,949949396,Solar Crisis
4,2105,4.0,949896114,American Pie
4,2109,5.0,949919399,Rush Hour
4,2110,3.0,949896309,Wasabi
4,2114,5.0,949918927,Final Fantasy: The Spirits Within
4,2115,5.0,949918994,Light of Day
4,2124,4.0,949919763,Color of Night
4,2140,5.0,949896070,Kiss of the Dragon
4,2141,4.0,949982239,James Dean
4,2143,4.0,949896114,Carla's Song
4,2144,5.0,949811603,One Night at McCool's
4,2161,5.0,949896070,Fantastic Voyage
4,2174,5.0,949896070,Unknown
4,2193,3.0,949896070,My Tutor
4,2194,5.0,949918764,Unknown
4,2248,4.0,949811559,Unknown
4,2263,3.0,949896309,Music Box
4,2268,5.0,949895772,The Golden Compass
4,2289,5.0,949919556,Cold Mountain
4,2348,4.0,949918927,Holy Matrimony
4,2371,4.0,949811603,Teheran '43
4,2403,4.0,949918994,Unknown
4,2406,5.0,949918994,Unknown
4,2409,4.0,949810302,Unknown
4,2454,5.0,949982274,The Chronicles of Narnia: Prince Caspian
4,2467,5.0,949918875,Unknown
4,2551,4.0,949896275,Unknown
4,2616,1.0,949895993,Uncle Buck
4,2628,5.0,949810582,Unknown
4,2640,5.0,949810261,Heathers
4,2659,3.0,949918671,Unknown
4,2683,4.0,949896497,Unknown
4,2699,4.0,949896497,Titanic
4,2716,5.0,949811523,Unknown
4,2723,5.0,949810582,Unknown
4,2734,4.0,949778714,David
4,2770,1.0,949896521,American Pie 2
4,2788,5.0,949919399,Reality Bites
4,2791,5.0,949811490,The Chronicles of Riddick: Dark Fury
4,2795,4.0,949811603,Unknown
4,2797,5.0,949896070,Unknown
4,2804,5.0,949811738,Unknown
4,2822,3.0,949811230,Unknown
4,2867,3.0,949918875,Unknown
4,2872,5.0,949896114,Unknown
4,2877,5.0,949896377,Unknown
4,2902,2.0,949896309,Unknown
4,2903,1.0,949896309,Unknown
4,2916,4.0,949810534,Unknown
4,2918,5.0,949811559,Unknown
4,2968,5.0,949896070,Unknown
4,2986,3.0,949896015,Unknown
4,2987,5.0,949918807,Unknown
4,2991,5.0,949810261,Unknown
4,3016,3.0,949896543,Dr. Jekyll and Mr. Hyde
4,3034,5.0,949949444,Young Frankenstein
4,3039,4.0,949811559,Unknown
4,3040,5.0,949919419,Night Watch
4,3060,5.0,949919656,The Big Parade
4,3071,4.0,949918715,Unknown
4,3101,4.0,949896275,I Love You to Death
4,3104,4.0,949811603,Frankenstein Created Woman
4,3108,5.0,949919738,Unknown
4,3169,4.0,949918904,Unknown
4,3208,2.0,949778946,Unknown
4,3210,4.0,949811523,The Projected Man
4,3251,5.0,949918970,Unknown
4,3255,4.0,949919738,Unknown
4,3263,3.0,949919845,Unknown
4,3265,5.0,949895732,Unknown
4,4006,2.0,949982238,Unknown
5,3,4.0,1163374957,Shadows in Paradise
5,39,4.0,1163374952,Unknown
5,104,4.0,1163374639,Run Lola Run
5,141,4.0,1163374242,Donnie Darko
5,150,4.0,1163374404,48 Hrs.
5,231,3.5,1163373762,Syriana
5,277,4.5,1163373208,Underworld
5,344,3.5,1163373636,"Bang, Boom, Bang"
5,356,4.0,1163374152,Unknown
5,364,4.0,1163373752,Batman Returns
5,367,4.0,1163373755,Unknown
5,377,4.0,1163373610,A Nightmare on Elm Street
5,440,4.0,1163374477,Aliens vs Predator: Requiem
5,500,4.5,1163373718,Reservoir Dogs
5,586,4.0,1163374392,Wag the Dog
5,588,3.5,1163373551,Silent Hill
5,595,4.0,1163374190,To Kill a Mockingbird
5,597,5.0,1163373711,Titanic
5,788,3.5,1163374993,Mrs. Doubtfire
5,858,2.5,1163373651,Sleepless in Seattle
5,903,3.5,1163373135,Cool Hand Luke
5,919,4.0,1163374286,Blood: The Last Vampire
5,1022,4.0,1163373316,Unknown
5,1035,5.0,1163373103,Unknown
5,1193,3.0,1163374173,Unknown
5,1221,2.5,1163374239,Unknown
5,1247,4.0,1163374582,The Good Shepherd
5,1307,4.0,1163374495,Unknown
5,1380,5.0,1163373044,Gleaming the Cube
5,1393,3.5,1163374165,The Cave of the Yellow Dog
5,1485,4.5,1163374608,Get Carter
5,1544,3.5,1163374562,Imagine Me & You
5,1682,4.0,1163374214,Mothra vs. Godzilla
5,1721,4.0,1163373744,All the Way Boys
5,1777,4.0,1163374601,Fahrenheit 9/11
5,1784,4.5,1163374251,Unknown
5,1923,4.5,1163373726,Twin Peaks: Fire Walk with Me
5,1961,4.0,1163373675,My Name Is Bruce
5,1968,4.0,1163374324,Fools Rush In
5,1997,3.5,1163374593,Two Brothers
5,2023,1.5,1163373188,Hidalgo
5,2081,5.0,1163373109,Unknown
5,2273,4.0,1163373276,Unknown
5,2294,4.0,1163373251,Jay and Silent Bob Strike Back
5,2355,3.5,1163374184,Reign Over Me
5,2424,4.0,1163373193,Unknown
5,2502,3.5,1163374290,The Bourne Supremacy
5,2683,4.0,1163373679,Unknown
5,2694,4.5,1163373293,Tuya's Marriage
5,2706,4.0,1163374246,Unknown
5,2762,3.5,1163373743,Young and Innocent
5,2770,3.5,1163374947,American Pie 2
5,2918,3.5,1163374278,Unknown
5,2997,3.5,1163374127,Unknown
5,3114,3.5,1163374263,The Searchers
5,3176,3.5,1163374408,Battle Royale
5,3408,4.0,1163374137,Unknown
5,3753,3.5,1163373148,Unknown
5,3897,4.5,1163374235,Unknown
5,3948,3.5,1163374198,Unknown
5,4014,4.0,1163373273,Unknown
5,4018,4.0,1163375025,Unknown
5,4022,3.5,1163373696,Unknown
5,4025,4.5,1163375145,The Prize
5,4306,3.5,1163374103,Unknown
5,4308,3.5,1163374354,Unknown
5,4447,4.5,1163375033,Unknown
5,4718,3.5,1163375131,Unknown
5,4963,3.0,1163373548,Unknown
5,4995,4.5,1163373616,Boogie Nights
5,5266,3.5,1163374995,Unknown
5,5299,4.5,1163373299,Unknown
5,5349,4.5,1163373606,Unknown
5,5464,4.0,1163374443,Unknown
5,5669,3.5,1163374206,Unknown
5,5679,4.5,1163374389,Unknown
5,5816,3.0,1163373688,Waiter
5,5995,4.0,1163374533,Miffo
5,6218,3.5,1163374491,Unknown
5,6373,4.0,1163374572,The Very Thought of You
5,6377,4.0,1163373626,Unknown
5,6502,4.0,1163374455,Unknown
5,6711,2.5,1163373238,Unknown
5,6942,4.0,1163374511,Unknown
5,8376,4.0,1163374742,Unknown
5,8464,4.0,1163374381,Top of the Food Chain
5,8622,3.5,1163374118,Unknown
5,8636,4.5,1163373593,Unknown
5,8644,4.0,1163374426,Unknown
5,30707,4.5,1163374340,Star 80
5,30749,4.5,1163374702,Unknown
5,30793,3.5,1163374177,House of Dracula
5,33166,5.0,1163374211,Downhill Racer
5,33679,4.0,1163374517,Unknown
5,34162,4.5,1163374227,Unknown
5,35836,4.0,1163374275,Unknown
5,40819,4.5,1163374283,Best Worst Movie
5,41566,4.0,1163374144,New York Doll
5,41569,4.0,1163374167,The Nomi Song
5,48385,4.5,1163374357,Indestructible Man
6,111,4.0,1109258212,Scarface
6,158,2.0,1108134263,Knockin' on Heaven's Door
6,173,2.0,1109258228,"20,000 Leagues Under the Sea"
6,293,5.0,1108134539,A River Runs Through It
6,596,4.0,1108134269,The Grapes of Wrath
6,903,4.0,1108134299,Cool Hand Luke
6,1204,5.0,1108134266,Unknown
6,1250,4.5,1108134284,Ghost Rider
6,1259,4.5,1109258196,Notes on a Scandal
6,1276,4.5,1108134309,Unknown
6,1285,4.5,1108134339,Torrente 3 The Protector
6,1358,2.0,1109258181,A Brief History of Time
6,1639,2.0,1109258179,Speed 2: Cruise Control
6,1687,2.0,1109258281,Escape from the Planet of the Apes
6,1747,2.0,1109258194,Unknown
6,1876,0.5,1108134334,Unknown
6,1909,3.0,1108134344,Don Juan DeMarco
6,2001,3.0,1108134289,We Own the Night
6,2019,4.0,1109258270,Hard Target
6,2072,4.0,1109258285,Cyberjack
6,2174,4.0,1109258175,Unknown
6,2502,3.5,1108134291,The Bourne Supremacy
6,2528,3.0,1109258245,Madame Bovary
6,2529,4.0,1108134293,Unknown
6,2571,1.0,1109258202,Unknown
6,2657,2.0,1108134271,Pleasantville
6,2692,4.0,1108134274,The Red Elvis
6,2723,3.0,1109258257,Unknown
6,2761,4.5,1108134545,Secret Agent
6,2890,3.0,1109258199,"André Hazes, Zij Gelooft in Mij"
6,3052,1.0,1108134337,Don't Make Waves
6,3114,4.0,1109258183,The Searchers
6,3300,3.5,1109258250,Unknown
6,3751,1.5,1109258190,Unknown
6,4641,1.5,1109258217,Read It and Weep
6,4975,1.5,1109258226,Love Is the Devil: Study for a Portrait of Francis Bacon
6,5952,5.0,1108134311,Unknown
6,7090,3.0,1108134534,Ken Park
6,7153,5.0,1108134519,Unknown
6,7361,4.0,1108134524,Unknown
6,8368,3.5,1108134526,The Garden of Eden
6,8636,4.0,1108134537,Unknown
6,8784,3.0,1108134531,Unknown
6,8874,4.5,1108134521,My Best Friend's Wedding
7,1,3.0,851866703,Unknown
7,10,3.0,851869035,Unknown
7,21,3.0,851867289,The Endless Summer
7,31,3.0,851868750,Unknown
7,34,4.0,851867861,Unknown
7,40,4.0,851866901,Unknown
7,104,3.0,851866744,Run Lola Run
7,110,5.0,851868188,Three Colors: Red
7,112,4.0,851866720,Italian for Beginners
7,141,4.0,851866704,Donnie Darko
7,151,4.0,851868206,Unknown
7,198,2.0,851868704,To Be or Not to Be
7,207,3.0,851868705,Dead Poets Society
7,260,5.0,851869062,The 39 Steps
7,272,3.0,851868188,Batman Begins
7,316,2.0,851869161,Grill Point
7,318,5.0,851868187,The Million Dollar Hotel
7,329,3.0,851868524,Jurassic Park
7,333,3.0,851867345,Bollywood/Hollywood
7,345,3.0,851867621,Eyes Wide Shut
7,355,3.0,851867941,Unknown
7,356,3.0,851868188,Unknown
7,357,3.0,851867436,Unknown
7,364,3.0,851868020,Batman Returns
7,367,3.0,851867790,Unknown
7,377,3.0,851869291,A Nightmare on Elm Street
7,380,4.0,851869291,Rain Man
7,480,4.0,851869161,Monsoon Wedding
7,500,3.0,851867669,Reservoir Dogs
7,534,4.0,851868246,Terminator Salvation
7,539,3.0,851867688,Psycho
7,541,4.0,851869035,The Man with the Golden Arm
7,551,4.0,851868019,The Poseidon Adventure
7,588,4.0,851868044,Silent Hill
7,589,3.0,851869140,Unknown
7,590,4.0,851868186,The Hours
7,592,3.0,851868863,The Conversation
7,594,4.0,851868020,The Terminal
7,595,3.0,851868044,To Kill a Mockingbird
7,610,3.0,851868074,Unknown
7,671,4.0,851866806,Harry Potter and the Philosopher's Stone
7,708,3.0,851866744,The Living Daylights
7,720,5.0,851868019,Unknown
7,724,2.0,851866784,Unknown
7,736,1.0,851866704,Unknown
7,737,1.0,851866763,Unknown
7,745,5.0,851868020,The Sixth Sense
7,780,3.0,851866703,The Passion of Joan of Arc
7,786,2.0,851866744,Almost Famous
7,924,4.0,851868289,Dawn of the Dead
7,1036,3.0,851869102,Unknown
7,1073,3.0,851866744,Arlington Road
7,1079,4.0,851867320,Unknown
7,1080,4.0,851867289,Unknown
7,1097,3.0,851868308,Unknown
7,1125,3.0,851867553,Dreamgirls
7,1129,3.0,851869103,Unknown
7,1136,4.0,851867289,Unknown
7,1148,5.0,851868019,Unknown
7,1196,5.0,851869034,Unknown
7,1197,3.0,851867289,Unknown
7,1198,5.0,851869035,Unknown
7,1210,5.0,851869034,Unknown
7,1220,4.0,851867379,Unknown
7,1223,5.0,851868044,Unknown
7,1225,5.0,851868246,Unknown
7,1231,4.0,851868321,Unknown
7,1240,4.0,851869062,Unknown
7,1242,5.0,851868289,Unknown
7,1270,3.0,851867436,Unknown
7,1275,4.0,851869080,Unknown
7,1278,3.0,851867436,The Dreamers
7,1287,4.0,851868332,Unknown
7,1288,4.0,851867401,Unknown
7,1291,3.0,851867320,Unknown
7,1298,3.0,851868471,Unknown
7,1302,4.0,851868471,Unknown
7,1307,3.0,851867401,Unknown
7,1353,3.0,851866935,Unknown
7,1371,3.0,851869160,Rocky III
7,1372,3.0,851869102,Blood Diamond
7,1373,2.0,851869230,The Discovery of Heaven
7,1374,4.0,851869035,Rocky IV
7,1375,3.0,851869140,Rocky V
7,1376,3.0,851869062,Sweet Sixteen
7,1394,3.0,851867688,Nostalgia
7,1405,5.0,851866978,Greed
7,1408,1.0,851869140,Cutthroat Island
8,32,5.0,1154465405,Unknown
8,45,2.5,1154389572,Unknown
8,47,5.0,1154464836,Unknown
8,50,5.0,1154400173,Unknown
8,110,4.0,1154473268,Three Colors: Red
8,260,3.5,1154464829,The 39 Steps
8,282,2.0,1154389420,Unknown
8,296,4.0,1154465380,Terminator 3: Rise of the Machines
8,318,5.0,1154464714,The Million Dollar Hotel
8,356,4.0,1154400390,Unknown
8,457,4.5,1154400475,Sissi
8,520,3.5,1154389356,Unknown
8,524,2.0,1154400357,Casino
8,527,5.0,1154400170,Once Were Warriors
8,543,5.0,1154389386,Blackmail
8,589,4.0,1154464853,Unknown
8,593,4.5,1154464833,Solaris
8,628,4.0,1154400284,Interview with the Vampire
8,805,3.5,1154389432,Rosemary's Baby
8,858,5.0,1154400181,Sleepless in Seattle
8,1196,3.5,1154464841,Unknown
8,1197,4.0,1154464887,Unknown
8,1198,4.0,1154464730,Unknown
8,1210,4.0,1154464769,Unknown
8,1219,4.0,1154465573,Unknown
8,1225,4.0,1154465394,Unknown
8,1258,4.0,1154465555,Unknown
8,1259,4.0,1154464811,Notes on a Scandal
8,1265,3.0,1154465230,Bridge to Terabithia
8,1270,4.0,1154464747,Unknown
8,1291,4.0,1154464720,Unknown
8,1302,3.5,1154400465,Unknown
8,1358,0.5,1154474527,A Brief History of Time
8,1387,4.0,1154465285,Superstar: The Karen Carpenter Story
8,1393,3.0,1154400324,The Cave of the Yellow Dog
8,1500,4.0,1154465235,Unknown
8,1552,3.0,1154389408,Parenthood
8,1617,3.5,1154464990,Unknown
8,1625,5.0,1154389385,Unknown
8,1674,4.0,1154389491,Unknown
8,1704,4.0,1154473252,Unknown
8,1754,3.0,1154400308,Unknown
8,1777,5.0,1154400458,Fahrenheit 9/11
8,1876,3.5,1154389528,Unknown
8,1961,5.0,1154473322,My Name Is Bruce
8,2028,4.0,1154473259,Say Anything...
8,2100,3.0,1154389460,The Last Castle
8,2139,3.0,1154465222,Cleopatra Jones and the Casino of Gold
8,2194,4.5,1154464735,Unknown
8,2302,4.5,1154400414,Avalon
8,2324,4.0,1154464850,Local Color
8,2329,5.0,1154473217,Unknown
8,2353,3.5,1154389340,Unknown
8,2423,3.5,1154400351,Unknown
8,2502,5.0,1154464889,The Bourne Supremacy
8,2571,5.0,1154464738,Unknown
8,2716,3.5,1154464944,Unknown
8,2762,4.5,1154464717,Young and Innocent
8,2770,2.5,1154389541,American Pie 2
8,2791,4.5,1154465558,The Chronicles of Riddick: Dark Fury
8,2797,3.5,1154400340,Unknown
8,2804,3.5,1154473419,Unknown
8,2841,3.0,1154400360,A Very Long Engagement
8,2858,4.5,1154464950,Unknown
8,2918,5.0,1154473364,Unknown
8,2959,4.0,1154464901,License to Wed
8,3147,4.5,1154400266,Unknown
8,3578,5.0,1154400441,The Tunnel
8,3916,3.5,1154400198,Unknown
8,3948,4.0,1154389482,Unknown
8,3996,4.0,1154465526,Unknown
8,4011,4.5,1154464873,Beetlejuice
8,4019,3.5,1154400245,Unknown
8,4034,4.5,1154465279,That Man from Rio
8,4226,5.0,1154464905,Shriek If You Know What I Did Last Friday the Thirteenth
8,4262,4.0,1154464915,Unknown
8,4448,2.5,1154400334,Unknown
8,4886,3.5,1154464808,And Then There Were None
8,4896,3.5,1154400398,Muxmäuschenstill
8,4963,4.5,1154400383,Unknown
8,4973,4.0,1154465373,Under the Sand
8,4993,3.5,1154464819,5 Card Stud
8,4995,3.5,1154389449,Boogie Nights
8,5064,5.0,1154400236,Carry On Doctor
8,5378,3.5,1154389552,Unknown
8,5445,4.5,1154400449,Unknown
8,5464,4.0,1154464756,Unknown
8,5630,4.0,1154400407,Unknown
8,5650,4.0,1154465399,Unknown
8,5669,3.0,1154465385,Unknown
8,5952,4.0,1154464762,Unknown
8,5989,3.5,1154400444,Unknown
8,6377,4.0,1154389474,Unknown
8,6378,3.0,1154400191,Unknown
8,6870,4.0,1154464895,Unknown
8,6874,5.0,1154465296,Unknown
8,6879,3.0,1154400253,Unknown
8,7143,3.5,1154400294,Unknown
8,7153,4.0,1154464753,Unknown
8,7361,4.0,1154465367,Unknown
8,7438,4.0,1154464994,Unknown
8,8533,2.5,1154400471,Unknown
8,8784,4.5,1154464868,Unknown
8,8873,4.0,1154465499,Wayne's World 2
